unique_id,tm_score
bindingnet_CHEMBL4822_3zmg_CHEMBL3683835,0.22995
bindingnet_CHEMBL4822_3zmg_CHEMBL3683900,0.22995
bindingnet_CHEMBL4822_3zmg_CHEMBL3688639,0.22995
bindingnet_CHEMBL4822_3zmg_CHEMBL3688678,0.22995
bindingnet_CHEMBL4822_3zmg_CHEMBL3693224,0.22995
bindingnet_CHEMBL4822_3zmg_CHEMBL4111293,0.22995
bindingnet_CHEMBL4822_4acu_CHEMBL1957468,0.22834
bindingnet_CHEMBL4822_4acu_CHEMBL1957470,0.22834
bindingnet_CHEMBL4822_4acu_CHEMBL1957471,0.22834
bindingnet_CHEMBL4822_4acu_CHEMBL1957477,0.22834
bindingnet_CHEMBL4822_4acu_CHEMBL1957478,0.22834
bindingnet_CHEMBL4822_4acu_CHEMBL3260842,0.22834
bindingnet_CHEMBL4822_4acx_CHEMBL1957480,0.23052
bindingnet_CHEMBL4822_4acx_CHEMBL1957481,0.23052
bindingnet_CHEMBL4822_4azy_CHEMBL2177306,0.22859
bindingnet_CHEMBL4822_4azy_CHEMBL2177906,0.22859
bindingnet_CHEMBL4822_4azy_CHEMBL2177908,0.22859
bindingnet_CHEMBL4822_4azy_CHEMBL2177909,0.22859
bindingnet_CHEMBL4822_4b00_CHEMBL2152903,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2152904,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2152905,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2152906,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2177301,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2177302,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2177303,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2177919,0.22665
bindingnet_CHEMBL4822_4b00_CHEMBL2177920,0.22665
bindingnet_CHEMBL4822_4b05_CHEMBL2177912,0.15014
bindingnet_CHEMBL4822_4b05_CHEMBL2177913,0.15014
bindingnet_CHEMBL4822_4b05_CHEMBL2177914,0.15014
bindingnet_CHEMBL4822_4b1c_CHEMBL2180037,0.22597
bindingnet_CHEMBL4822_4b1d_CHEMBL2180027,0.22547
bindingnet_CHEMBL4822_4b1d_CHEMBL2180028,0.22547
bindingnet_CHEMBL4822_4b1d_CHEMBL2180029,0.22547
bindingnet_CHEMBL4822_4b1d_CHEMBL2180030,0.22547
bindingnet_CHEMBL4822_4b70_CHEMBL2380443,0.22903
bindingnet_CHEMBL4822_4b70_CHEMBL2380444,0.22903
bindingnet_CHEMBL4822_4b72_CHEMBL2380450,0.22579
bindingnet_CHEMBL4822_4b77_CHEMBL2380458,0.01474
bindingnet_CHEMBL4822_4bek_CHEMBL2347369,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL2365642,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL2396987,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642599,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642601,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642602,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642609,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642610,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642616,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642617,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642620,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642621,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3642622,0.23226
bindingnet_CHEMBL4822_4bek_CHEMBL3645154,0.23226
bindingnet_CHEMBL4822_4bfd_CHEMBL2331712,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2331714,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2347209,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2347211,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403766,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403768,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403772,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403773,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403776,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL2403777,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3261061,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3645171,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3653430,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3893282,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3893375,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3894337,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3902268,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3908643,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3921383,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3922540,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3927068,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3927942,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3932766,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3936940,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3937118,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3969624,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL3983366,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4108050,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4111080,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4115391,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4469173,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4538160,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4556248,0.22805
bindingnet_CHEMBL4822_4bfd_CHEMBL4565391,0.22805
bindingnet_CHEMBL4822_4d83_CHEMBL1614769,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL1760732,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL1760857,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL1760859,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL1760865,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047888,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047893,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047894,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047895,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047897,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047898,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047899,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047900,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047904,0.23457
bindingnet_CHEMBL4822_4d83_CHEMBL2047915,0.23457
bindingnet_CHEMBL4822_4d85_CHEMBL2047889,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047901,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047902,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047903,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047905,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047906,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047907,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047911,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047912,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2047913,0.23368
bindingnet_CHEMBL4822_4d85_CHEMBL2048042,0.23368
bindingnet_CHEMBL4822_4d88_CHEMBL2047890,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2047909,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2047910,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048037,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048038,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048040,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048044,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048045,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048047,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048048,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048052,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048058,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048059,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048060,0.23503
bindingnet_CHEMBL4822_4d88_CHEMBL2048061,0.23503
bindingnet_CHEMBL4822_4d8c_CHEMBL2047891,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2047892,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048039,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048041,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048043,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048046,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048049,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048050,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048051,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048053,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048054,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048057,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048062,0.23508
bindingnet_CHEMBL4822_4d8c_CHEMBL2048063,0.23508
bindingnet_CHEMBL4822_4dh6_CHEMBL2031150,0.23189
bindingnet_CHEMBL4822_4dh6_CHEMBL2151240,0.23189
bindingnet_CHEMBL4822_4dh6_CHEMBL2171303,0.23189
bindingnet_CHEMBL4822_4dh6_CHEMBL2181883,0.23189
bindingnet_CHEMBL4822_4dh6_CHEMBL2181904,0.23189
bindingnet_CHEMBL4822_4di2_CHEMBL2029366,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2030994,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2030995,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2030999,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031000,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031138,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031142,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031143,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031144,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031145,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031146,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031147,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031148,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2031151,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151152,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151236,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151237,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151239,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151243,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2151316,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2171305,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2177318,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2177319,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181827,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181828,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181880,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181881,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181884,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181889,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181890,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181891,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181892,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181894,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181895,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181900,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181901,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181902,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181903,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181907,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181908,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181909,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181910,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181911,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181912,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181913,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181914,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181915,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181916,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2181917,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2407339,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2407487,0.23478
bindingnet_CHEMBL4822_4di2_CHEMBL2407492,0.23478
bindingnet_CHEMBL4822_4djv_CHEMBL2011966,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011967,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011973,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011974,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011977,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011978,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011981,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL2011983,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL3917490,0.33362
bindingnet_CHEMBL4822_4djv_CHEMBL3936611,0.33362
bindingnet_CHEMBL4822_4djw_CHEMBL2011984,0.31666
bindingnet_CHEMBL4822_4djx_CHEMBL2011964,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011965,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011986,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011987,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011988,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011989,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011992,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2011993,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012000,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012001,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012002,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012003,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012004,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012005,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012006,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL2012069,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3907442,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3922940,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3939240,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3948015,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3983294,0.31344
bindingnet_CHEMBL4822_4djx_CHEMBL3985353,0.31344
bindingnet_CHEMBL4822_4djy_CHEMBL2011990,0.30571
bindingnet_CHEMBL4822_4djy_CHEMBL2012070,0.30571
bindingnet_CHEMBL4822_4djy_CHEMBL3960162,0.30571
bindingnet_CHEMBL4822_4djy_CHEMBL3977267,0.30571
bindingnet_CHEMBL4822_4dpf_CHEMBL2047032,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047033,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047034,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047035,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047036,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047037,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047038,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047039,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047040,0.23382
bindingnet_CHEMBL4822_4dpf_CHEMBL2047041,0.23382
bindingnet_CHEMBL4822_4dpi_CHEMBL2047043,0.23290
bindingnet_CHEMBL4822_4dpi_CHEMBL2047044,0.23290
bindingnet_CHEMBL4822_4dpi_CHEMBL2047045,0.23290
bindingnet_CHEMBL4822_4dus_CHEMBL2031149,0.23276
bindingnet_CHEMBL4822_4dus_CHEMBL2181888,0.23276
bindingnet_CHEMBL4822_4dus_CHEMBL2181898,0.23276
bindingnet_CHEMBL4822_4dus_CHEMBL2181905,0.23276
bindingnet_CHEMBL4822_4ewo_CHEMBL2158256,0.23498
bindingnet_CHEMBL4822_4ewo_CHEMBL2158257,0.23498
bindingnet_CHEMBL4822_4ewo_CHEMBL2158258,0.23498
bindingnet_CHEMBL4822_4ewo_CHEMBL2158260,0.23498
bindingnet_CHEMBL4822_4exg_CHEMBL2158253,0.23515
bindingnet_CHEMBL4822_4fm7_CHEMBL2177472,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177475,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177476,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177477,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177478,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177480,0.23214
bindingnet_CHEMBL4822_4fm7_CHEMBL2177483,0.23214
bindingnet_CHEMBL4822_4fm8_CHEMBL2177471,0.23113
bindingnet_CHEMBL4822_4fm8_CHEMBL2177474,0.23113
bindingnet_CHEMBL4822_4fm8_CHEMBL2177479,0.23113
bindingnet_CHEMBL4822_4fm8_CHEMBL2177489,0.23113
bindingnet_CHEMBL4822_4fm8_CHEMBL2177490,0.23113
bindingnet_CHEMBL4822_4fri_CHEMBL2177315,0.22864
bindingnet_CHEMBL4822_4fri_CHEMBL2177316,0.22864
bindingnet_CHEMBL4822_4frj_CHEMBL2177320,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177321,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177322,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177323,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177324,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177325,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177326,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177327,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177328,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177331,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177332,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177334,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177337,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL2177338,0.23083
bindingnet_CHEMBL4822_4frj_CHEMBL3354696,0.23083
bindingnet_CHEMBL4822_4frk_CHEMBL2177343,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354688,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354698,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354699,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354703,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354704,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354707,0.23129
bindingnet_CHEMBL4822_4frk_CHEMBL3354709,0.23129
bindingnet_CHEMBL4822_4frs_CHEMBL2151179,0.31178
bindingnet_CHEMBL4822_4frs_CHEMBL2151181,0.31178
bindingnet_CHEMBL4822_4fsl_CHEMBL2178161,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178162,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178163,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178164,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178165,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178180,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178181,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178184,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178193,0.30993
bindingnet_CHEMBL4822_4fsl_CHEMBL2178194,0.30993
bindingnet_CHEMBL4822_4gid_CHEMBL162970,0.33058
bindingnet_CHEMBL4822_4gid_CHEMBL210414,0.33058
bindingnet_CHEMBL4822_4gid_CHEMBL378225,0.33058
bindingnet_CHEMBL4822_4h3f_CHEMBL2178145,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL2178151,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL2178713,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3639551,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3673208,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3673209,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3673212,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3673214,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3799339,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3799879,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3899302,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL3985536,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL4278011,0.31475
bindingnet_CHEMBL4822_4h3f_CHEMBL4294236,0.31475
bindingnet_CHEMBL4822_4h3g_CHEMBL2178143,0.33124
bindingnet_CHEMBL4822_4h3g_CHEMBL2178719,0.33124
bindingnet_CHEMBL4822_4h3g_CHEMBL3902076,0.33124
bindingnet_CHEMBL4822_4h3g_CHEMBL3964022,0.33124
bindingnet_CHEMBL4822_4h3g_CHEMBL4110120,0.33124
bindingnet_CHEMBL4822_4h3g_CHEMBL4578357,0.33124
bindingnet_CHEMBL4822_4h3i_CHEMBL3896483,0.13715
bindingnet_CHEMBL4822_4h3i_CHEMBL3953152,0.13715
bindingnet_CHEMBL4822_4h3j_CHEMBL2178148,0.33181
bindingnet_CHEMBL4822_4h3j_CHEMBL2178149,0.33181
bindingnet_CHEMBL4822_4ha5_CHEMBL2151138,0.33683
bindingnet_CHEMBL4822_4hzt_CHEMBL2346794,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346796,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346797,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346798,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346799,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346800,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346801,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346802,0.23144
bindingnet_CHEMBL4822_4hzt_CHEMBL2346804,0.23144
bindingnet_CHEMBL4822_4i0f_CHEMBL2380807,0.22559
bindingnet_CHEMBL4822_4i0f_CHEMBL2380814,0.22559
bindingnet_CHEMBL4822_4i0f_CHEMBL2380819,0.22559
bindingnet_CHEMBL4822_4i10_CHEMBL2346803,0.23115
bindingnet_CHEMBL4822_4i11_CHEMBL2136098,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2346789,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2346790,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380805,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380808,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380809,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380815,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380818,0.22538
bindingnet_CHEMBL4822_4i11_CHEMBL2380820,0.22538
bindingnet_CHEMBL4822_4i1c_CHEMBL2380806,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380810,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380811,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380812,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380813,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380816,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380817,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380821,0.22753
bindingnet_CHEMBL4822_4i1c_CHEMBL2380822,0.22753
bindingnet_CHEMBL4822_4j0p_CHEMBL2403779,0.22857
bindingnet_CHEMBL4822_4j0p_CHEMBL3653428,0.22857
bindingnet_CHEMBL4822_4j0p_CHEMBL3658616,0.22857
bindingnet_CHEMBL4822_4j0p_CHEMBL3683816,0.22857
bindingnet_CHEMBL4822_4j0p_CHEMBL4213486,0.22857
bindingnet_CHEMBL4822_4j0p_CHEMBL4217881,0.22857
bindingnet_CHEMBL4822_4j0t_CHEMBL3640240,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653382,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653429,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653447,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653465,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653466,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653477,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653478,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653499,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653503,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3653504,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3670917,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683820,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683825,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683855,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683885,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683890,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683897,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683902,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683903,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683911,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3683918,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688615,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688633,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688643,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688644,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688707,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688709,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688714,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688724,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3688808,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3693227,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3693228,0.23145
bindingnet_CHEMBL4822_4j0t_CHEMBL3693230,0.23145
